2019-08-27T03:20:28+00:00,GET /campaigns/1128 2000029490681
2019-08-27T03:21:57+00:00,GET /campaigns/1128 2000035213289
2019-08-27T03:20:50+00:00,GET /campaigns/1128 2000036999263
2019-08-27T03:23:19+00:00,GET /campaigns/1128 2000038443661
2019-08-27T03:22:35+00:00,GET /campaigns/1128 2000041057382
2019-08-27T03:20:35+00:00,GET /campaigns/1128 2000041423794
2019-08-27T03:22:42+00:00,GET /campaigns/1128 2000041542344
2019-08-27T03:20:45+00:00,GET /campaigns/1128 2000045288426
2019-08-27T03:22:57+00:00,GET /campaigns/1128 2000045856865
2019-08-27T03:24:28+00:00,GET /campaigns/1128 2000045856865
2019-08-27T03:22:56+00:00,GET /campaigns/1128 2000046067357
2019-08-27T03:24:36+00:00,GET /campaigns/1128 2000046671503
2019-08-27T03:23:04+00:00,GET /campaigns/1128 2000046704907
2019-08-27T03:21:30+00:00,GET /campaigns/1128 2000046823189
2019-08-27T03:23:22+00:00,GET /campaigns/1128 2000049086264
2019-08-27T03:24:58+00:00,GET /campaigns/1128 2000051410244
2019-08-27T03:22:32+00:00,GET /campaigns/1128 2000055904311
2019-08-27T03:24:07+00:00,GET /campaigns/1128 2000058047892
2019-08-27T03:24:52+00:00,GET /campaigns/1128 2000058950959
2019-08-27T03:20:19+00:00,GET /campaigns/1128 2000060093758
2019-08-27T03:24:57+00:00,GET /campaigns/1128 2000061947036
2019-08-27T03:23:25+00:00,GET /campaigns/1128 2000062485583
2019-08-27T03:23:53+00:00,GET /campaigns/1128 2000066456051
2019-08-27T03:24:39+00:00,GET /campaigns/1128 2000070462780
2019-08-27T03:21:41+00:00,GET /campaigns/1128 2000070585042
2019-08-27T03:23:00+00:00,GET /campaigns/1128 2000055904311
2019-08-27T03:22:50+00:00,GET /campaigns/1128 2000055904311
2019-08-27T03:22:45+00:00,GET /campaigns/1788 2000068503208
2019-08-27T03:22:32+00:00,GET /campaigns/1788 2000071661269
2019-08-27T03:22:01+00:00,GET /campaigns/1788 2000074394235
2019-08-27T03:21:32+00:00,GET /campaigns/3569 2000042091170
2019-08-27T03:24:41+00:00,GET /campaigns/3602 2000030109618
2019-08-27T03:23:39+00:00,GET /campaigns/3602 2000034126820
2019-08-27T03:21:03+00:00,GET /campaigns/3602 2000040477566
2019-08-27T03:23:44+00:00,GET /campaigns/3602 2000044632211
2019-08-27T03:23:30+00:00,GET /campaigns/3602 2000049086264
2019-08-27T03:24:34+00:00,GET /campaigns/3602 2000051033267
2019-08-27T03:23:26+00:00,GET /campaigns/3602 2000051718580
2019-08-27T03:21:07+00:00,GET /campaigns/3602 2000060093758
2019-08-27T03:21:24+00:00,GET /campaigns/3602 2000061940181
2019-08-27T03:21:34+00:00,GET /campaigns/3602 2000068636416
2019-08-27T03:21:59+00:00,GET /campaigns/3602 2000073695073
2019-08-27T03:20:46+00:00,GET /campaigns/3602 2000075681009
2019-08-27T03:22:53+00:00,GET /campaigns/3602 2000078479367
2019-08-27T03:23:00+00:00,GET /campaigns/3602 2000027895684
2019-08-27T03:24:53+00:00,GET /campaigns/3602 2000030109618
2019-08-27T03:22:15+00:00,GET /campaigns/3602 2000035905191
2019-08-27T03:24:41+00:00,GET /campaigns/3602 2000051033267
2019-08-27T03:21:19+00:00,GET /campaigns/3602 2000060093758
2019-08-27T03:21:34+00:00,GET /campaigns/3602 2000061940181
2019-08-27T03:20:13+00:00,GET /campaigns/3602 2000065703463
2019-08-27T03:22:38+00:00,GET /campaigns/3602 2000068503208
2019-08-27T03:21:46+00:00,GET /campaigns/3602 2000068636416
2019-08-27T03:22:02+00:00,GET /campaigns/3602 2000071827963
2019-08-27T03:23:48+00:00,GET /campaigns/3602 2000073172387
2019-08-27T03:22:11+00:00,GET /campaigns/3602 2000073695073
2019-08-27T03:21:29+00:00,GET /campaigns/3602 2000074583120
2019-08-27T03:20:56+00:00,GET /campaigns/3602 2000075681009
2019-08-27T03:21:17+00:00,GET /campaigns/3635 2000028771237
2019-08-27T03:21:26+00:00,GET /campaigns/3635 2000047510242
2019-08-27T03:20:43+00:00,GET /campaigns/3635 2000077115280
2019-08-26T23:08:35+00:00,POST /rewards/1529 2000020076516
2019-08-26T23:07:07+00:00,POST /rewards/61 2000030935312
2019-08-26T23:06:58+00:00,POST /rewards/60 2000030935312
2019-08-26T23:06:21+00:00,POST /rewards/1365 2000061924296
2019-08-26T23:07:12+00:00,POST /rewards/5844 2000030935312
2019-08-26T23:08:39+00:00,POST /rewards/1039 2000043499059
2019-08-26T23:06:05+00:00,POST /rewards/7493 2000049269568
2019-08-26T23:09:44+00:00,POST /rewards/1360 2000043499059
2019-08-27T01:21:35+00:00,POST /rewards/1529 2000020076516
2019-08-27T01:24:35+00:00,POST /rewards/1529 2000020076516
2019-08-27T01:21:04+00:00,POST /rewards/1529 2000020076516
2019-08-27T01:23:35+00:00,POST /rewards/1529 2000020076516
2019-08-27T01:23:05+00:00,POST /rewards/1529 2000020076516
2019-08-27T01:22:05+00:00,POST /rewards/1529 2000020076516
2019-08-27T01:21:09+00:00,POST /rewards/7993 2000025801641
2019-08-27T01:21:02+00:00,POST /rewards/7993 2000056486179
2019-08-27T01:20:15+00:00,POST /rewards/971 2000040447969
2019-08-27T01:20:12+00:00,POST /rewards/3860 2000077316642
2019-08-27T01:20:22+00:00,POST /rewards/7140 2000068462853
2019-08-26T23:10:37+00:00,POST /rewards/1529 2000020076516
2019-08-26T23:13:06+00:00,POST /rewards/1529 2000020076516
2019-08-26T23:13:35+00:00,POST /rewards/1529 2000020076516
2019-08-26T23:12:36+00:00,POST /rewards/1529 2000020076516
2019-08-26T23:12:05+00:00,POST /rewards/1529 2000020076516
2019-08-26T23:12:03+00:00,POST /rewards/4360 2000043499059
2019-08-26T23:14:10+00:00,POST /rewards/7993 2000040906592
2019-08-26T23:14:03+00:00,POST /rewards/61 2000057591563
2019-08-26T23:11:33+00:00,POST /rewards/7470 506680900
2019-08-26T23:14:39+00:00,POST /rewards/8216 2000043499059
2019-08-26T23:14:10+00:00,POST /rewards/7364 2000043499059
2019-08-26T23:13:42+00:00,POST /rewards/7993 2000078470243
2019-08-26T23:10:57+00:00,POST /rewards/1616 2000043499059
2019-08-26T23:11:29+00:00,POST /rewards/4290 2000043499059
2019-08-26T23:12:24+00:00,POST /rewards/5055 2000043499059
2019-08-26T23:13:56+00:00,POST /rewards/8248 3320673
2019-08-26T23:13:12+00:00,POST /rewards/5610 2000043499059
2019-08-27T02:24:41+00:00,GET /campaigns/11 2000073798539
2019-08-27T02:22:07+00:00,GET /campaigns/1788 2000052820790
2019-08-27T02:22:51+00:00,GET /campaigns/11 2000042826069
2019-08-27T02:23:19+00:00,GET /campaigns/42 2000042826069
2019-08-27T02:23:22+00:00,GET /campaigns/42 2000042826069
2019-08-27T02:22:25+00:00,GET /campaigns/1788 2000057118519
2019-08-27T02:23:03+00:00,GET /campaigns/11 2000056500774
2019-08-27T02:22:54+00:00,GET /campaigns/11 2000056500774
2019-08-27T02:22:47+00:00,GET /campaigns/439 2000057393522
2019-08-27T02:22:22+00:00,GET /campaigns/1128 2000052820790
2019-08-27T02:23:18+00:00,GET /campaigns/3635 2000027551255
2019-08-27T02:23:39+00:00,GET /campaigns/1128 2000044767011
2019-08-27T02:24:17+00:00,GET /campaigns/2480 2000050338406
2019-08-27T02:22:58+00:00,GET /campaigns/43 4316787
2019-08-27T02:24:46+00:00,GET /campaigns/43 500788699
2019-08-27T02:24:24+00:00,GET /campaigns/43 2000040696382
2019-08-27T02:21:16+00:00,GET /campaigns/11 2000074894903
2019-08-27T02:22:09+00:00,GET /campaigns/11 2000059339683
2019-08-27T02:23:54+00:00,GET /campaigns/3569 2000059339683
2019-08-27T02:24:52+00:00,GET /campaigns/3602 505208678
2019-08-27T02:23:48+00:00,GET /campaigns/3602 2000047765223
2019-08-27T02:22:37+00:00,GET /campaigns/3602 2000074389049
2019-08-27T02:24:28+00:00,GET /campaigns/3602 2000066467213
2019-08-27T02:24:20+00:00,GET /campaigns/3602 4316787
2019-08-27T02:20:56+00:00,GET /campaigns/3602 4627025
2019-08-27T02:22:56+00:00,GET /campaigns/3602 2000042173630
2019-08-27T02:20:22+00:00,GET /campaigns/3602 2000073046990
2019-08-27T02:20:08+00:00,GET /campaigns/3602 2000068487489
2019-08-27T02:24:10+00:00,GET /campaigns/3602 2000046622678
2019-08-27T02:24:54+00:00,GET /campaigns/3602 2000070629045
2019-08-27T02:21:32+00:00,GET /campaigns/3602 504865858
2019-08-27T02:21:09+00:00,GET /campaigns/3602 2000043170007
2019-08-27T02:22:28+00:00,GET /campaigns/3602 2000052125552
2019-08-27T02:20:27+00:00,GET /campaigns/3602 2000068487489
2019-08-27T02:24:26+00:00,GET /campaigns/3602 2000046622678
2019-08-27T02:23:13+00:00,GET /campaigns/3602 2000039671038
2019-08-27T02:20:51+00:00,GET /campaigns/3602 2000037067130
2019-08-27T02:24:31+00:00,GET /campaigns/3602 4316787
2019-08-27T02:22:10+00:00,GET /campaigns/32 2000072658888
2019-08-27T02:23:39+00:00,GET /campaigns/32 2000071703597
2019-08-27T02:22:47+00:00,GET /campaigns/32 2000072393169
2019-08-27T02:24:08+00:00,GET /campaigns/32 510568489
2019-08-27T02:24:38+00:00,GET /campaigns/43 500788699
2019-08-27T02:20:02+00:00,GET /campaigns/43 2000069321994
2019-08-27T02:20:52+00:00,GET /campaigns/11 2000062061161
2019-08-27T02:21:04+00:00,GET /campaigns/11 2000052125552
2019-08-27T02:21:24+00:00,GET /campaigns/11 4316787
2019-08-27T02:22:07+00:00,GET /campaigns/11 2000047765223
2019-08-27T02:23:55+00:00,GET /campaigns/11 2000041240677
2019-08-27T02:24:04+00:00,GET /campaigns/11 500788699
2019-08-27T02:23:44+00:00,GET /campaigns/11 2000040696382
2019-08-27T02:23:57+00:00,GET /campaigns/11 2000041471117
2019-08-27T02:22:50+00:00,GET /campaigns/1788 2000050655186
2019-08-27T02:24:44+00:00,GET /campaigns/1788 2000059339683
2019-08-27T02:21:10+00:00,GET /campaigns/1788 2000063593226
2019-08-27T02:22:45+00:00,GET /campaigns/1788 2000074389049
2019-08-27T02:24:44+00:00,GET /campaigns/1788 2000046622678
2019-08-27T02:24:29+00:00,GET /campaigns/1788 2000047765223
2019-08-27T02:22:17+00:00,GET /campaigns/1788 501349148
2019-08-27T02:22:59+00:00,GET /campaigns/1788 2000071703597
2019-08-27T02:22:08+00:00,GET /campaigns/1128 2000063118364
2019-08-27T02:21:09+00:00,GET /campaigns/1128 2000042001745
2019-08-27T02:22:34+00:00,GET /campaigns/1128 2000056144179
2019-08-27T02:21:39+00:00,GET /campaigns/1128 2000052125552
2019-08-27T02:22:24+00:00,GET /campaigns/1128 2000036777047
2019-08-27T02:22:31+00:00,GET /campaigns/1128 508982861
2019-08-27T02:22:04+00:00,GET /campaigns/1128 508049334
2019-08-27T02:21:48+00:00,GET /campaigns/1128 501349148
2019-08-27T02:21:40+00:00,GET /campaigns/1128 2000073239453
2019-08-27T02:21:58+00:00,GET /campaigns/1128 2000028409184
2019-08-27T02:22:21+00:00,GET /campaigns/1128 2000041335284
2019-08-27T02:21:08+00:00,GET /campaigns/1128 2000067084418
2019-08-27T02:22:41+00:00,GET /campaigns/1128 2000039671038
2019-08-27T02:20:28+00:00,GET /campaigns/1128 2000048961504
2019-08-27T02:21:54+00:00,GET /campaigns/1128 2000045055666
2019-08-27T02:21:22+00:00,GET /campaigns/1128 2000048657458
2019-08-27T02:20:44+00:00,GET /campaigns/1128 2000048814407
2019-08-27T02:23:07+00:00,GET /campaigns/1128 503790069
2019-08-27T02:22:39+00:00,GET /campaigns/1128 2000024639776
2019-08-27T02:22:08+00:00,GET /campaigns/1128 2000023097103
2019-08-27T02:22:46+00:00,GET /campaigns/1128 2000069645145
2019-08-27T02:20:10+00:00,GET /campaigns/1128 5501519
2019-08-27T02:22:15+00:00,GET /campaigns/1128 514483414
2019-08-27T02:22:58+00:00,GET /campaigns/1128 2000026884766
2019-08-27T02:22:50+00:00,GET /campaigns/1128 2000064592698
2019-08-27T02:20:36+00:00,GET /campaigns/1128 2000043521026
2019-08-27T02:22:11+00:00,GET /campaigns/1128 2000048847365
2019-08-27T02:20:20+00:00,GET /campaigns/1128 510263737
2019-08-27T02:21:14+00:00,GET /campaigns/1128 5787124
2019-08-27T02:21:22+00:00,GET /campaigns/1128 2000037694616
2019-08-27T02:21:38+00:00,GET /campaigns/1128 2000041240677
2019-08-27T02:21:35+00:00,GET /campaigns/1128 2000041240677
2019-08-27T02:23:54+00:00,GET /campaigns/1128 2000053957313
2019-08-27T02:22:01+00:00,GET /campaigns/1128 2000041240677
2019-08-27T02:23:50+00:00,GET /campaigns/1128 2000053957313
2019-08-27T02:21:37+00:00,GET /campaigns/1128 2000041240677
2019-08-27T02:24:55+00:00,GET /campaigns/11 2000069674166
2019-08-27T02:20:09+00:00,GET /campaigns/1127 2000055939858
2019-08-27T02:23:29+00:00,GET /campaigns/42 2000059339683
2019-08-27T02:20:31+00:00,GET /campaigns/42 2000047765223
2019-08-27T02:24:39+00:00,GET /campaigns/42 2000071660472
2019-08-27T02:22:09+00:00,GET /campaigns/42 4316787
2019-08-27T02:22:23+00:00,GET /campaigns/42 2000072802654
2019-08-27T02:20:02+00:00,GET /campaigns/11 2000025956879
2019-08-27T02:21:03+00:00,GET /campaigns/11 2000074894903
2019-08-27T02:20:03+00:00,GET /campaigns/11 2000072658888
2019-08-27T02:21:18+00:00,GET /campaigns/11 2000069801590
2019-08-27T02:21:52+00:00,GET /campaigns/11 5344528
2019-08-27T02:21:44+00:00,GET /campaigns/11 2000059339683
2019-08-27T02:21:27+00:00,GET /campaigns/11 2000072802654
2019-08-27T02:23:39+00:00,GET /campaigns/11 2000074936542
2019-08-27T02:21:04+00:00,GET /campaigns/11 2000074348110
2019-08-27T02:24:48+00:00,GET /campaigns/1128 2000040696382
2019-08-27T02:24:40+00:00,GET /campaigns/1128 501103229
2019-08-27T02:24:30+00:00,GET /campaigns/1128 5885923
2019-08-27T02:24:55+00:00,GET /campaigns/1128 506077550
2019-08-27T02:24:51+00:00,GET /campaigns/1128 2000047839003
2019-08-27T02:20:22+00:00,GET /campaigns/11 2000025956879
2019-08-27T02:21:08+00:00,GET /campaigns/11 2000074894903
2019-08-27T02:20:09+00:00,GET /campaigns/11 2000072658888
2019-08-27T02:21:34+00:00,GET /campaigns/11 2000069801590
2019-08-27T02:23:46+00:00,GET /campaigns/11 2000074936542
2019-08-27T02:23:22+00:00,GET /campaigns/1128 2000047765093
2019-08-27T02:21:03+00:00,GET /campaigns/439 2000047765223
2019-08-27T02:21:29+00:00,GET /campaigns/439 2000052125552
2019-08-27T02:21:08+00:00,GET /campaigns/42 514557161
2019-08-27T02:20:41+00:00,GET /campaigns/42 2000047765223
2019-08-27T02:24:40+00:00,GET /campaigns/1128 2000062111464
2019-08-27T02:23:26+00:00,GET /campaigns/11 2000040696382
2019-08-27T02:21:14+00:00,GET /campaigns/11 4316787
2019-08-27T02:20:38+00:00,GET /campaigns/11 2000062061161
2019-08-27T02:23:59+00:00,GET /campaigns/11 500788699
2019-08-27T02:23:05+00:00,GET /campaigns/11 508982861
2019-08-27T02:23:50+00:00,GET /campaigns/11 2000041471117
2019-08-27T02:23:37+00:00,GET /campaigns/11 3195190
2019-08-27T02:21:56+00:00,GET /campaigns/11 2000047765223
2019-08-27T02:21:10+00:00,GET /campaigns/11 2000037694616
2019-08-27T02:21:00+00:00,GET /campaigns/11 2000052125552
2019-08-27T02:20:33+00:00,GET /campaigns/1127 502238951
2019-08-27T02:22:27+00:00,GET /campaigns/1127 2000043728209
2019-08-27T02:20:37+00:00,GET /campaigns/31 2000046622678
2019-08-27T02:24:51+00:00,GET /campaigns/43 500788699
2019-08-27T02:23:20+00:00,GET /campaigns/43 4316787
2019-08-27T02:24:27+00:00,GET /campaigns/43 2000040696382
2019-08-27T02:24:13+00:00,GET /campaigns/11 500788699
2019-08-27T02:22:51+00:00,GET /campaigns/11 2000037694616
2019-08-27T02:24:10+00:00,GET /campaigns/11 2000040696382
2019-08-27T02:21:13+00:00,GET /campaigns/11 2000052125552
2019-08-27T02:22:16+00:00,GET /campaigns/11 2000047765223
2019-08-27T02:21:23+00:00,GET /campaigns/439 2000052125552
2019-08-27T02:20:51+00:00,GET /campaigns/439 2000047765223
2019-08-27T02:21:50+00:00,GET /campaigns/439 2000069801590
2019-08-27T02:22:29+00:00,GET /campaigns/3569 4316787
2019-08-27T02:21:27+00:00,GET /campaigns/1128 2000041240677
2019-08-27T02:23:53+00:00,GET /campaigns/1128 2000063191042
2019-08-27T02:23:42+00:00,GET /campaigns/1128 2000062111464
2019-08-27T02:24:00+00:00,GET /campaigns/1128 2000061646228
2019-08-27T02:23:38+00:00,GET /campaigns/1128 504307229
2019-08-27T02:23:41+00:00,GET /campaigns/1128 2000049715144
2019-08-27T01:26:05+00:00,POST /rewards/1529 2000020076516
2019-08-27T01:26:35+00:00,POST /rewards/1529 2000020076516
2019-08-27T01:28:35+00:00,POST /rewards/1529 2000020076516
2019-08-27T01:29:05+00:00,POST /rewards/1529 2000020076516
2019-08-27T01:27:23+00:00,POST /rewards/7995 506012368
2019-08-27T01:27:23+00:00,POST /rewards/5844 2000070677886
2019-08-26T17:10:06+00:00,POST /rewards/1529 2000020076516
2019-08-26T17:11:36+00:00,POST /rewards/1529 2000020076516
2019-08-26T17:12:07+00:00,POST /rewards/1529 2000020076516
2019-08-26T17:14:37+00:00,POST /rewards/1529 2000020076516
2019-08-26T17:11:48+00:00,POST /rewards/7993 2000063375669
2019-08-26T17:12:51+00:00,POST /rewards/1631 2000072277893
2019-08-26T17:12:33+00:00,POST /rewards/5844 2000055052034
2019-08-26T17:12:20+00:00,POST /rewards/60 2000055766339
2019-08-26T17:11:08+00:00,POST /rewards/7993 2000063375669
2019-08-26T17:14:28+00:00,POST /rewards/1380 2000060512458
2019-08-26T17:11:12+00:00,POST /rewards/7961 2000065373597
2019-08-27T01:42:02+00:00,GET /campaigns/1788 2000062477692
2019-08-27T01:43:06+00:00,GET /campaigns/11 2000073809093
2019-08-27T01:44:59+00:00,GET /campaigns/11 2000060802931
2019-08-27T01:44:23+00:00,GET /campaigns/11 2000065577599
2019-08-27T01:41:41+00:00,GET /campaigns/11 2000037761944
2019-08-27T01:43:41+00:00,GET /campaigns/11 2000042351681
2019-08-27T01:40:42+00:00,GET /campaigns/439 2000076259570
2019-08-27T01:41:12+00:00,GET /campaigns/439 2000056893711
2019-08-27T01:44:59+00:00,GET /campaigns/439 2000059237473
2019-08-27T01:42:03+00:00,GET /campaigns/439 2000056893711
2019-08-27T01:42:56+00:00,GET /campaigns/11 5503731
2019-08-27T01:44:36+00:00,GET /campaigns/11 2000065577599
2019-08-27T01:40:28+00:00,GET /campaigns/3602 2000062477692
2019-08-27T01:43:57+00:00,GET /campaigns/11 2000042351681
2019-08-27T01:43:07+00:00,GET /campaigns/11 5503731
2019-08-27T01:44:00+00:00,GET /campaigns/11 2000042351681
2019-08-27T01:40:19+00:00,GET /campaigns/11 4093260
2019-08-27T01:44:33+00:00,GET /campaigns/1128 265196
2019-08-27T01:41:51+00:00,GET /campaigns/11 509266752
2019-08-27T01:43:13+00:00,GET /campaigns/11 502664421
2019-08-27T01:40:16+00:00,GET /campaigns/11 507819425
2019-08-27T01:43:26+00:00,GET /campaigns/11 509712349
2019-08-27T01:40:23+00:00,GET /campaigns/11 507819425
2019-08-27T01:43:35+00:00,GET /campaigns/11 509712349
2019-08-27T01:41:21+00:00,GET /campaigns/1127 4386129
2019-08-27T01:42:48+00:00,GET /campaigns/1127 5241398
2019-08-27T01:44:24+00:00,GET /campaigns/1128 3239954
2019-08-27T01:44:14+00:00,GET /campaigns/1128 4291950
2019-08-27T01:41:04+00:00,GET /campaigns/1128 4595972
2019-08-27T01:41:27+00:00,GET /campaigns/1128 5207676
2019-08-27T01:40:31+00:00,GET /campaigns/1128 5554673
2019-08-27T01:41:14+00:00,GET /campaigns/1788 5924743
2019-08-27T01:40:05+00:00,GET /campaigns/2480 4267005
2019-08-27T01:40:19+00:00,GET /campaigns/32 505970141
2019-08-27T01:44:49+00:00,GET /campaigns/3602 4256914
2019-08-27T01:42:58+00:00,GET /campaigns/3602 3415987
2019-08-27T01:43:44+00:00,GET /campaigns/42 505864266
2019-08-27T01:42:38+00:00,GET /campaigns/42 509712349
2019-08-27T01:40:34+00:00,GET /campaigns/43 502861797
2019-08-27T01:44:58+00:00,GET /campaigns/439 506459778
2019-08-27T01:42:31+00:00,GET /campaigns/1128 502664421
2019-08-27T01:44:54+00:00,GET /campaigns/1128 503144488
2019-08-27T01:44:39+00:00,GET /campaigns/1128 505864266
2019-08-27T01:41:12+00:00,GET /campaigns/1128 506646504
2019-08-27T01:44:29+00:00,GET /campaigns/1128 507253210
2019-08-27T01:43:09+00:00,GET /campaigns/1128 507253210
2019-08-27T01:40:57+00:00,GET /campaigns/1128 511200584
2019-08-27T01:40:23+00:00,GET /campaigns/1128 511209298
2019-08-27T01:43:24+00:00,GET /campaigns/2744 502597573
2019-08-27T01:43:37+00:00,GET /campaigns/3602 500171526
2019-08-27T01:42:46+00:00,GET /campaigns/3602 503856252
2019-08-27T01:40:08+00:00,GET /campaigns/3602 506943838
2019-08-27T01:42:54+00:00,GET /campaigns/3602 503856252
2019-08-27T01:42:40+00:00,GET /campaigns/3602 509266752
2019-08-27T01:43:08+00:00,GET /campaigns/11 2000030226176
2019-08-27T01:43:23+00:00,GET /campaigns/11 2000030226176
2019-08-27T01:40:46+00:00,GET /campaigns/11 2000053773836
2019-08-27T01:44:09+00:00,GET /campaigns/11 2000066182047
2019-08-27T01:42:07+00:00,GET /campaigns/11 2000066934646
2019-08-27T01:44:16+00:00,GET /campaigns/11 2000067042733
2019-08-27T01:44:08+00:00,GET /campaigns/11 2000071030538
2019-08-27T01:43:22+00:00,GET /campaigns/11 2000073918029
2019-08-27T01:43:28+00:00,GET /campaigns/11 2000075138939
2019-08-27T01:43:45+00:00,GET /campaigns/11 2000027657804
2019-08-27T01:41:06+00:00,GET /campaigns/11 2000061096048
2019-08-27T01:44:23+00:00,GET /campaigns/11 2000067042733
2019-08-27T01:43:54+00:00,GET /campaigns/11 2000075138939
2019-08-27T01:40:07+00:00,GET /campaigns/11 2000031775677
2019-08-27T01:41:42+00:00,GET /campaigns/11 2000061096048
2019-08-27T01:41:30+00:00,GET /campaigns/31 2000047708090
2019-08-27T01:42:07+00:00,GET /campaigns/31 2000052123792
2019-08-27T01:43:05+00:00,GET /campaigns/32 2000040375187
2019-08-27T01:42:14+00:00,GET /campaigns/32 2000043709700
2019-08-27T01:44:16+00:00,GET /campaigns/32 2000073918029
2019-08-27T01:40:06+00:00,GET /campaigns/1127 2000035200356
2019-08-27T01:42:27+00:00,GET /campaigns/1127 2000038635811
2019-08-27T01:42:03+00:00,GET /campaigns/1128 2000027657804
2019-08-27T01:40:25+00:00,GET /campaigns/1128 2000030643867
2019-08-27T01:42:26+00:00,GET /campaigns/1128 2000032723925
2019-08-27T01:43:30+00:00,GET /campaigns/1128 2000038608788
2019-08-27T01:42:28+00:00,GET /campaigns/1128 2000038891044
2019-08-27T01:40:45+00:00,GET /campaigns/1128 2000040979945
2019-08-27T01:42:13+00:00,GET /campaigns/1128 2000045910521
2019-08-27T01:43:37+00:00,GET /campaigns/1128 2000046806722
2019-08-27T01:42:55+00:00,GET /campaigns/1128 2000046806722
2019-08-27T01:40:13+00:00,GET /campaigns/1128 2000048007135
2019-08-27T01:43:31+00:00,GET /campaigns/1128 2000049098398
2019-08-27T01:43:00+00:00,GET /campaigns/1128 2000049639612
2019-08-27T01:42:19+00:00,GET /campaigns/1128 2000049866582
2019-08-27T01:40:51+00:00,GET /campaigns/1128 2000051227751
2019-08-27T01:41:03+00:00,GET /campaigns/1128 2000052930002
2019-08-27T01:44:16+00:00,GET /campaigns/1128 2000057406674
2019-08-27T01:42:55+00:00,GET /campaigns/1128 2000059378139
2019-08-27T01:43:45+00:00,GET /campaigns/1128 2000061268615
2019-08-27T01:44:27+00:00,GET /campaigns/1128 2000064576097
2019-08-27T01:40:20+00:00,GET /campaigns/1128 2000065664098
2019-08-27T01:40:54+00:00,GET /campaigns/1128 2000065908273
2019-08-27T01:40:22+00:00,GET /campaigns/1128 2000066468051
2019-08-27T01:41:23+00:00,GET /campaigns/1128 2000066476245
2019-08-27T01:40:28+00:00,GET /campaigns/1128 2000067832407
2019-08-27T01:43:02+00:00,GET /campaigns/1128 2000070671957
2019-08-27T01:41:44+00:00,GET /campaigns/1128 2000072391339
2019-08-27T01:42:50+00:00,GET /campaigns/1128 2000049866582
2019-08-27T01:42:51+00:00,GET /campaigns/1128 2000049866582
2019-08-27T01:42:41+00:00,GET /campaigns/1788 2000030226176
2019-08-27T01:41:58+00:00,GET /campaigns/1788 2000043709700
2019-08-27T01:41:13+00:00,GET /campaigns/1788 2000052123792
2019-08-27T01:41:24+00:00,GET /campaigns/1788 2000067114991
2019-08-27T01:42:13+00:00,GET /campaigns/1788 2000072644326
2019-08-27T01:42:32+00:00,GET /campaigns/2480 2000052123792
2019-08-27T01:43:23+00:00,GET /campaigns/2480 2000052123792
2019-08-27T01:43:50+00:00,GET /campaigns/2480 2000052123792
2019-08-27T01:44:13+00:00,GET /campaigns/2480 2000052123792
2019-08-27T01:40:09+00:00,GET /campaigns/2480 2000056818193
2019-08-27T01:43:32+00:00,GET /campaigns/3602 2000023124481
2019-08-27T01:41:31+00:00,GET /campaigns/3602 2000043709700
2019-08-27T01:44:10+00:00,GET /campaigns/3602 2000048559864
2019-08-27T01:40:16+00:00,GET /campaigns/3602 2000052123792
2019-08-27T01:40:48+00:00,GET /campaigns/3602 2000060079454
2019-08-27T01:41:21+00:00,GET /campaigns/3602 2000060174439
2019-08-27T01:41:55+00:00,GET /campaigns/3602 2000061061289
2019-08-27T01:42:26+00:00,GET /campaigns/3602 2000065366562
2019-08-27T01:41:14+00:00,GET /campaigns/3602 2000067114991
2019-08-27T01:40:13+00:00,GET /campaigns/3602 2000067325769
2019-08-27T01:41:49+00:00,GET /campaigns/3602 2000072644326
2019-08-27T01:44:42+00:00,GET /campaigns/3602 2000076498686
2019-08-27T01:43:41+00:00,GET /campaigns/3602 2000023124481
2019-08-27T01:44:15+00:00,GET /campaigns/3602 2000048559864
2019-08-27T01:40:41+00:00,GET /campaigns/3602 2000051227751
2019-08-27T01:41:00+00:00,GET /campaigns/3602 2000052123792
2019-08-27T01:42:01+00:00,GET /campaigns/3602 2000061061289
2019-08-27T01:42:49+00:00,GET /campaigns/3602 2000064267955
2019-08-27T01:42:32+00:00,GET /campaigns/3602 2000065366562
2019-08-27T01:43:56+00:00,GET /campaigns/3602 2000067042733
2019-08-27T01:41:56+00:00,GET /campaigns/3602 2000072644326
2019-08-27T01:44:00+00:00,GET /campaigns/3602 2000073918029
2019-08-27T01:43:47+00:00,GET /campaigns/3635 2000040685488
2019-08-27T01:43:56+00:00,GET /campaigns/3635 2000053469373
2019-08-27T01:40:19+00:00,GET /campaigns/3635 2000069994245
2019-08-26T18:17:36+00:00,POST /rewards/1529 2000020076516
2019-08-26T18:18:07+00:00,POST /rewards/1529 2000020076516
2019-08-26T18:19:07+00:00,POST /rewards/1529 2000020076516
2019-08-26T18:17:58+00:00,POST /rewards/5844 2000041033219
2019-08-26T19:55:06+00:00,POST /rewards/1529 2000020076516
2019-08-26T19:56:06+00:00,POST /rewards/1529 2000020076516
2019-08-26T19:56:36+00:00,POST /rewards/1529 2000020076516
2019-08-26T19:57:36+00:00,POST /rewards/1529 2000020076516
2019-08-26T19:58:05+00:00,POST /rewards/1529 2000020076516
